Series Name,Series Code,Country Name,Country Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Net secondary income (BoP, current US$)",BN.TRF.CURR.CD,United Kingdom,GBR,-33281708706.0853,-32998136098.029,-40302148373.1864,-39247626392.0917,-36402939900.5478,-32264437926.0116,-28885254583.023,-34025360759.2536,-33795655635.4272,-36157326386.9326
Net secondary income (Net current transfers from abroad) (constant LCU),NY.TRF.NCTR.KN,United Kingdom,GBR,17539107263.9195,-5375577813.63768,-16012095146.1649,..,..,..,..,..,..,..
Net secondary income (Net current transfers from abroad) (current LCU),NY.TRF.NCTR.CN,United Kingdom,GBR,-20822000000,-20897000000,-25740000000,-23944000000,-23875000000,-23848000000,-22462000000,-25488000000,-27495000000,..
Net secondary income (Net current transfers from abroad) (current US$),NY.TRF.NCTR.CD,United Kingdom,GBR,-33361060208.9452,-33010187818.3164,-40240091230.9367,-39399099436.6918,-36475693085.4934,-32199419779.8412,-28908526244.9114,-34002967414.9955,-35094992168.0938,..
"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,United Kingdom,GBR,-155842005336.474,-168141889831.698,-186473981637.642,-198875606297.616,-177356658243.071,-179292719203.136,-174421328577.356,-182425304855.136,-167288882379.869,-148740191345.173
"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,United Kingdom,GBR,-25349093659.4725,-33482076938.5567,-39470495962.3346,-47594898974.5295,-43323762445.3791,-48620524909.9173,-38428304939.9047,-33752109334.7804,-35041318412.6222,-10818953170.6044
"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,United Kingdom,GBR,10.9310315338891,11.8386071347288,12.5265518979055,14.0010409603457,14.5629725708749,15.7454914195072,14.9437734667049,15.6450529925722,..,..
New businesses registered (number),IC.BUS.NREG,United Kingdom,GBR,453898,492754,522439,585672,611478,663616,632517,664974,..,..
Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,United Kingdom,GBR,-54.396366586512,-55.354166200617,..,..,..,..,..,..,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,United Kingdom,GBR,28480,28560,28310,28340,28460,28280,28280,28290,..,..
Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,United Kingdom,GBR,3510,3840,3660,3660,3820,3610,3610,3610,..,..
Number of deaths ages 10-14 years,SH.DTH.1014,United Kingdom,GBR,372,357,342,330,322,320,320,322,323,..
Number of deaths ages 15-19 years,SH.DTH.1519,United Kingdom,GBR,1062,992,958,943,931,928,931,942,953,..
Number of deaths ages 20-24 years,SH.DTH.2024,United Kingdom,GBR,1670,1580,1542,1533,1527,1523,1531,1551,1569,..
Number of deaths ages 5-9 years,SH.DTH.0509,United Kingdom,GBR,308,304,304,305,305,304,301,297,290,..
Number of infant deaths,SH.DTH.IMRT,United Kingdom,GBR,3405,3296,3196,3108,3038,2981,2932,2888,2842,..
Number of maternal deaths,SH.MMR.DTHS,United Kingdom,GBR,74,67,64,63,60,57,52,..,..,..
Number of neonatal deaths,SH.DTH.NMRT,United Kingdom,GBR,2373,2305,2235,2182,2157,2154,2158,2156,2142,..
Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP1.TO,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP2.TO,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.10.TO,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.25.TO,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
Number of under-five deaths,SH.DTH.MORT,United Kingdom,GBR,3961,3839,3726,3628,3548,3481,3423,3370,3313,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,United Kingdom,GBR,8.5762,8.315,8.3129,8.3163,8.2936,8.2751,8.2245,8.1723,..,..
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,United Kingdom,GBR,0.624140835740495,0.633046988857327,0.639660577613477,0.607729626878255,0.654545478931426,0.740634463697084,0.776976682344123,0.749531540259847,0.783445110011929,0.779999576697153
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,United Kingdom,GBR,0.878101552083791,0.722801217304236,0.572454254567434,0.460207264613773,0.230328311938875,0.208795297478668,0.316734920032627,0.52498309940171,0.489482892576544,..
Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,United Kingdom,GBR,4.37928091241902,3.71702984951142,3.25105017507974,3.51067469595482,3.34471818179539,3.30367415157834,3.76091535530899,3.80493067272886,3.87668765801732,6.15993693214898
Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,United Kingdom,GBR,4.29325978287168,4.02613097171267,3.54131990263331,2.98194129051036,2.61711568291597,2.43073750751414,2.91854267196031,2.82312847133182,2.98779483517428,3.74061268782278
Other expense (% of expense),GC.XPN.OTHR.ZS,United Kingdom,GBR,8.81367879347937,9.77220555863402,8.40650985208342,8.37731940620779,8.59798247972454,8.66740698810553,8.88215752301589,8.98310311299872,8.6333597330522,..
Other expense (current LCU),GC.XPN.OTHR.CN,United Kingdom,GBR,61005552368.0382,70897351327.8898,60147148884.982,61617362335.7039,63774245345.9848,65142584115.2734,68441642436.7494,71265831588.415,70494749230.6671,..
Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,United Kingdom,GBR,-2.69770477537052,-2.69770477537392,..,..,..,..,..,..,..,..
"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,United Kingdom,GBR,10063.345703125,21393.38671875,19182.59765625,21276.232421875,24183.58203125,27049.65234375,..,..,..,..
Other manufacturing (% of value added in manufacturing),NV.MNF.OTHR.ZS.UN,United Kingdom,GBR,35.6306585075791,37.0169355922873,34.8940400114029,35.2495840476493,37.2163014476224,37.228277554636,37.2282773106701,37.2282773127261,..,..
Other taxes (% of revenue),GC.TAX.OTHR.RV.ZS,United Kingdom,GBR,5.39780855457892,5.39593283007241,5.66466323772097,5.59821610841538,5.65090901388975,5.50276760048966,5.61366198487085,5.70046806396039,5.59468646957267,..
Other taxes (current LCU),GC.TAX.OTHR.CN,United Kingdom,GBR,31129000000,32223000000,35287000000,35650000000,37352000000,38344000000,41231000000,43247000000,43877000000,..
Other taxes payable by businesses (% of commercial profits),IC.TAX.OTHR.CP.ZS,United Kingdom,GBR,1.6,1.7,1.5,1.6,1.6,1.6,1.7,1.9,2,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,United Kingdom,GBR,13.11622143,13.81987381,15.28387833,15.13344669,15.0961132,15.24935055,15.87815857,16.70836067,..,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,United Kingdom,GBR,551.98565674,591.77368164,664.88775635,717.45672607,675.17694092,620.05285645,631.73114014,721.03710938,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,United Kingdom,GBR,487.94830322,533.92590332,611.72808838,624.27337646,638.29577637,657.33068848,710.24224854,771.8548584,..,..
"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,United Kingdom,GBR,1.0337,1.05812,1.10046,1.12051,1.1249,1.12512,1.11448,..,..,..
"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,United Kingdom,GBR,0.90749,1.05571,1.10482,1.12579,1.12378,1.11726,1.11129,..,..,..
"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,United Kingdom,GBR,1.15384,1.06042,1.09631,1.11547,1.12598,1.13261,1.11752,..,..,..
"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,United Kingdom,GBR,59.4199981689453,58.4700012207031,58.0999984741211,57.2599983215332,57.8899993896484,57.3199996948242,57.0800018310547,57.0299987792969,56.2299995422363,..
"Part time employment, male (% of total male employment)",SL.TLF.PART.MA.ZS,United Kingdom,GBR,28.8899993896484,28.2000007629395,27.7099990844727,27.7399997711182,28.6700000762939,27.6100006103516,27.5400009155273,28.1299991607666,27.5599994659424,..
"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,United Kingdom,GBR,43.1300010681152,42.2999992370605,41.9199981689453,41.5499992370605,42.3300018310547,41.4900016784668,41.4099998474121,41.7099990844727,41.1100006103516,..
"Patent applications, nonresidents",IP.PAT.NRES,United Kingdom,GBR,6916,7865,7966,7844,7934,8183,8771,8076,7189,..
"Patent applications, residents",IP.PAT.RESD,United Kingdom,GBR,15343,15370,14972,15196,14867,13876,13301,12865,12061,..
People practicing open defecation (% of population),SH.STA.ODFC.ZS,United Kingdom,GBR,0,0,0,0,0,0,0,..,..,..
"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,United Kingdom,GBR,0,0,0,0,0,0,0,..,..,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,United Kingdom,GBR,0,0,0,0,0,0,0,..,..,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,United Kingdom,GBR,99.9999984696228,99.9999984800661,99.9999984892547,99.9999969959173,99.9999985067185,100,100.00000147558,..,..,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,United Kingdom,GBR,100,100,100,100,100,100,100,..,..,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,United Kingdom,GBR,100,100,100,100,100,100,100,..,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,United Kingdom,GBR,99.1171881740454,99.116017720991,99.1148560363009,99.1137016178293,99.1125589445616,99.11142062993,99.1102954789708,..,..,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,United Kingdom,GBR,99.4747743229689,99.4747743229689,99.4747743229689,99.4747743229689,99.4747743229689,99.4747743229689,99.4747743229689,..,..,..
"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,United Kingdom,GBR,99.0363966900702,99.0363966900702,99.0363966900702,99.0363966900702,99.0363966900702,99.0363966900702,99.0363966900702,..,..,..
People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,United Kingdom,GBR,99.9814429143512,99.9832762580981,99.9851096005908,99.986941440754,99.9887762846638,99.9887777777778,99.9887792531926,..,..,..
"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,United Kingdom,GBR,97.6418360124606,97.6609614433079,97.6799435771732,97.6987811790355,97.717478451471,97.7361042027636,97.7545145551335,..,..,..
"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,United Kingdom,GBR,91.7988897700238,91.7988897700238,91.7988897700238,91.7988897700238,91.7988897700238,91.7988897700238,91.7988897700238,..,..,..
"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,United Kingdom,GBR,98.9619984954865,98.9619984954865,98.9619984954865,98.9619984954865,98.9619984954865,98.9619984954865,98.9619984954865,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
Permanent cropland (% of land area),AG.LND.CROP.ZS,United Kingdom,GBR,0.186004216095565,0.190137643119911,0.18559087339313,0.185177530690696,0.202537924192948,0.192792543297648,0.197193403050469,0.190822138635142,..,..
"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,United Kingdom,GBR,..,..,..,..,..,99.5254364013672,99.7322692871094,..,..,..
"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,United Kingdom,GBR,..,..,..,..,..,100,99.9366989135742,..,..,..
"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,United Kingdom,GBR,..,..,..,..,97.6526336669922,99.7681274414063,99.837028503418,..,..,..
"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,United Kingdom,GBR,..,..,..,..,..,99.4975204467773,99.7322692871094,..,..,..
"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,United Kingdom,GBR,..,..,..,..,..,100,99.9328689575195,..,..,..
"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,United Kingdom,GBR,..,..,..,..,97.6079406738281,99.7544708251953,99.8350677490234,..,..,..
"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,United Kingdom,GBR,9931101010.46054,10077435197.2653,10528125661.6366,11571027572.4211,10705712114.4564,10190899107.2853,9803750898.25304,10410129089.9593,10360300796.8854,9335700582.063
"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,United Kingdom,GBR,0.191700360857669,0.182865549730446,0.172621953869743,0.161003135038233,0.170602137867408,0.170139713402354,0.161837064537558,0.153633248562447,0.148890576749063,0.12213418461645
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,United Kingdom,GBR,5099003470.8598,4944716072.76902,4804502413.00234,4935585091.38468,5003393485.69908,4582283766.62527,4308885979.70367,4389788198.85803,4214814558.37469,3307080783.75402
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,United Kingdom,GBR,3303286533.17446,3168822670.73191,3092589687.8893,3154048672.69099,3019390363.59653,2725130995.31151,2608462798.28442,2706205671.38997,2509089529.50196,2519000313.96418
PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,United Kingdom,GBR,2.6603,2.6667,2.6774,2.7149,2.7465,2.7563,2.7863,2.8117,..,..
"Plant species (higher), threatened",EN.HPT.THRD.NO,United Kingdom,GBR,..,..,..,..,..,..,..,42,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,United Kingdom,GBR,12.8479990077242,11.8144949443403,11.6189014883647,10.8005597817762,10.754872868114,10.5046668416263,10.4726903888942,..,..,..
"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,United Kingdom,GBR,90.3821512983428,84.7873426670964,82.4165941402516,72.0666771997428,71.9634942035637,67.1006731271173,66.5332490328298,..,..,..
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",EN.ATM.PM25.MC.T1.ZS,United Kingdom,GBR,0,0,0,0,0,0,0,..,..,..
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",EN.ATM.PM25.MC.T2.ZS,United Kingdom,GBR,0,0,0,0,0,0,0,..,..,..
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",EN.ATM.PM25.MC.T3.ZS,United Kingdom,GBR,10.9248519549833,5.0797061093154,4.40417299941835,1.17923806606237,2.53098843492732,1.20245729264618,1.214196134887,..,..,..
"PNG, bonds (NFL, current US$)",DT.NFL.PNGB.CD,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
"PNG, commercial banks and other creditors (NFL, current US$)",DT.NFL.PNGC.CD,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,United Kingdom,GBR,6.05007254490653,6.10015826780122,6.07769349118753,6.02556514515762,5.97199569527524,5.8707179584196,5.78166426606853,5.70698800757341,5.64108796799506,5.57637409415772
"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,United Kingdom,GBR,6.55052733777007,6.5975133094946,6.56862747243372,6.50823280409095,6.44568220480768,6.33513059792735,6.23352839420094,6.14475096098711,6.06568802811633,5.9905138017045
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,United Kingdom,GBR,17.5508437977312,17.5525133454605,17.5339850484468,17.5319027864905,17.5558417377332,17.5896993125458,17.63500937043,17.6780820689573,17.6957005233157,17.6772752194852
"Population ages 0-14, female",SP.POP.0014.FE.IN,United Kingdom,GBR,5421713,5460813,5491511,5530964,5582228,5635769,5689262,5738235,5776355,5802215
"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,United Kingdom,GBR,16.857764363403,16.8728648289999,16.8656422477748,16.8729096506378,16.9048833738824,16.9473137979515,17.0007994170761,17.0514998320606,17.0758851573344,17.0631933663078
"Population ages 0-14, male",SP.POP.0014.MA.IN,United Kingdom,GBR,5680686,5720104,5752674,5795019,5849474,5905092,5960191,6010643,6050775,6079617
"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,United Kingdom,GBR,18.2674625548432,18.254244442298,18.2231591501614,18.2106440288603,18.2255975987307,18.2498427073609,18.2860557812971,18.3206828443076,18.3308124522978,18.3060253711607
"Population ages 0-14, total",SP.POP.0014.TO,United Kingdom,GBR,11102455,11180989,11244242,11326012,11431700,11540882,11649486,11748914,11827156,11881832
"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,United Kingdom,GBR,5.32454974568883,5.38412198705978,5.49627826608988,5.63305812847603,5.74990888105032,5.83483076580245,5.88248258362085,5.89311121185746,5.87784927969521,5.85557904271449
"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,United Kingdom,GBR,5.77202369006929,5.82561523470789,5.93650746710317,6.07441205737747,6.19167051378837,6.27523843013275,6.32164019030204,6.33042086717462,6.31236107231968,6.28621999936499
"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,United Kingdom,GBR,5.48314207280764,5.38858457413895,5.29167049049736,5.21428637700411,5.18297879755682,5.24176507372945,5.33665256738668,5.45140061262969,5.55694790964415,5.63124022943554
