Nom gare;Code Gare;Type jour;Année;Date de comptage;Ligne;Axe;Tranche horaire;Montants
CERGY SAINT-CHRISTOPHE;87382499;JOB;2018;2018-03-27;L;L3;De 16h à 20h;1421
BONDY;87113407;JOB;2016;2016-10-04;E;E;De 10h à 16h;3057
STADE DE FRANCE SAINT-DENIS;87164780;Samedi;2019;2019-03-23;D;D;De 10h à 16h;1189
PETIT JOUY LES LOGES;87393504;JOB;2017;2017-04-25;C;C;De 10h à 16h;59
MONDESIR;87332932;Samedi;2017;2017-04-22;C;C;De 6h à 10h;0
CLICHY LEVALLOIS;87381129;Dimanche;2014;2014-05-18;L;L3;De 6h à 10h;376
CHELLES GOURNAY;87116111;Dimanche;2016;2016-10-02;E;E;De 10h à 16h;1660
SURVILLIERS FOSSES;87276261;Samedi;2019;2019-03-23;D;D;Après 20h;139
PETIT VAUX;87393652;Dimanche;2017;2017-04-23;C;C;De 16h à 20h;73
MUSEE D'ORSAY;87547307;JOB;2017;2017-04-25;C;C;Après 20h;562
HOUILLES CARRIERES SUR SEINE;87386409;JOB;2018;2018-03-27;L;L3;De 10h à 16h;185
CHELLES GOURNAY;87116111;Dimanche;2016;2016-10-02;E;E;De 16h à 20h;1079
VIGNEUX SUR SEINE;87681304;Samedi;2019;2019-03-23;D;D;Après 20h;587
PLACE DU CARROUGE;87441111;JOB;2017;2017-04-25;C;C;De 16h à 20h;1
NEUILLY PORTE MAILLOT;87381020;JOB;2017;2017-04-25;C;C;Après 20h;944
PARIS SAINT-LAZARE;87384008;JOB;2018;2018-03-27;L;L3;De 6h à 10h;7333
GRETZ ARMAINVILLIERS;87116012;Dimanche;2016;2016-10-02;E;E;De 6h à 10h;129
VILLENEUVE SAINT-GEORGES;87681825;JOB;2019;2019-03-26;D;D;Après 20h;2529
PONT DE RUNGIS AEROPORT D'ORLY;87546192;JOB;2017;2017-04-25;C;C;De 6h à 10h;121
ORLY VILLE;87546200;Samedi;2017;2017-04-22;C;C;De 16h à 20h;518
PONT CARDINET;87381111;Dimanche;2014;2014-05-18;L;L3;Avant 6h;8
GRETZ ARMAINVILLIERS;87116012;Samedi;2016;2016-10-01;E;E;De 16h à 20h;173
VILLENEUVE TRIAGE;87681809;Samedi;2019;2019-03-23;D;D;Avant 6h;50
PONT DU GARIGLIANO - HOPITAL EUROPEEN GEORGES POMPIDOU;87393322;Samedi;2017;2017-04-22;C;C;Après 20h;187
ORLY VILLE;87546200;Samedi;2017;2017-04-22;C;C;De 6h à 10h;445
BELLEVUE;87393116;Dimanche;2018;2018-10-14;N;N;De 16h à 20h;236
LE CHENAY GAGNY;87113522;Samedi;2016;2016-10-01;E;E;De 10h à 16h;1167
VILLIERS LE BEL GONESSE ARNOUVILLE;87276220;Dimanche;2019;2019-03-24;D;D;Avant 6h;94
ROUTE DE MONNERVILLE;87332957;Samedi;2017;2017-04-22;C;C;De 10h à 16h;2
PARIS AUSTERLITZ;87547026;Dimanche;2017;2017-04-23;C;C;De 6h à 10h;1056
COIGNIERES;87393272;Dimanche;2018;2018-10-14;N;N;De 6h à 10h;37
NOISY LE SEC;87113217;Dimanche;2016;2016-10-02;E;E;Avant 6h;167
VILLIERS LE BEL GONESSE ARNOUVILLE;87276220;JOB;2019;2019-03-26;D;D;Avant 6h;913
RUNGIS LA FRATERNELLE;87546291;JOB;2017;2017-04-25;C;C;De 10h à 16h;436
PARIS AUSTERLITZ;87547026;Samedi;2017;2017-04-22;C;C;Après 20h;2764
DREUX;87393488;Samedi;2018;2018-10-20;N;N;Après 20h;42
TOURNAN;87116210;Samedi;2016;2016-10-01;E;E;Après 20h;100
VIRY CHATILLON;87681312;Dimanche;2019;2019-03-24;D;D;De 10h à 16h;1208
SAINT-CHERON;87545509;Samedi;2017;2017-04-22;C;C;Après 20h;36
PEREIRE SAUSSURE;87991111;JOB;2017;2017-04-25;C;C;De 6h à 10h;6
FONTENAY LE FLEURY;87393405;Dimanche;2018;2018-10-14;N;N;De 16h à 20h;434
VAL DE FONTENAY;87113712;JOB;2016;2016-10-04;E;E;Avant 6h;155
YERRES;87682112;Dimanche;2019;2019-03-24;D;D;De 6h à 10h;379
SAINT-GRATIEN;87276170;Dimanche;2017;2017-04-23;C;C;Après 20h;185
PEREIRE SAUSSURE;87991111;Samedi;2017;2017-04-22;C;C;De 6h à 10h;0
FONTENAY LE FLEURY;87393405;Samedi;2018;2018-10-20;N;N;De 16h à 20h;451
VAL DE FONTENAY;87113712;JOB;2016;2016-10-04;E;E;De 16h à 20h;14480
CHELLES GOURNAY;87116111;Dimanche;2016;2016-10-02;E;E;De 6h à 10h;444
SAINT-MICHEL SUR ORGE;87545202;Dimanche;2017;2017-04-23;C;C;Avant 6h;38
PIERRELAYE;87276097;JOB;2017;2017-04-25;C;C;De 16h à 20h;171
GARANCIERES LA QUEUE;87393439;JOB;2018;2018-10-16;N;N;De 16h à 20h;96
BESSANCOURT;87276642;JOB;2019;2019-10-10;H;H;De 10h à 16h;276
GAGNY;87113514;Dimanche;2016;2016-10-02;E;E;Avant 6h;38
SAINT-OUEN;87271247;Samedi;2017;2017-04-22;C;C;Après 20h;187
PLACE DU GENERAL LECLERC;87221111;Samedi;2017;2017-04-22;C;C;De 10h à 16h;4
GARANCIERES LA QUEUE;87393439;JOB;2018;2018-10-16;N;N;De 6h à 10h;438
CERNAY;87276063;Dimanche;2019;2019-10-13;H;H;De 10h à 16h;303
GRETZ ARMAINVILLIERS;87116012;JOB;2016;2016-10-04;E;E;De 10h à 16h;323
SAINT-OUEN L'AUMONE;87276105;JOB;2017;2017-04-25;C;C;De 16h à 20h;158
PONT DU GARIGLIANO - HOPITAL EUROPEEN GEORGES POMPIDOU;87393322;Dimanche;2017;2017-04-23;C;C;De 16h à 20h;373
LE PERRAY;87393298;JOB;2018;2018-10-16;N;N;Après 20h;33
CREIL;87276006;Samedi;2019;2019-10-12;H;H;De 16h à 20h;129
HAUSSMANN SAINT-LAZARE;87281899;Dimanche;2016;2016-10-02;E;E;De 10h à 16h;9212
SAINT-OUEN L'AUMONE;87276105;Samedi;2017;2017-04-22;C;C;Après 20h;33
PONTOISE;87276139;Samedi;2017;2017-04-22;C;C;De 10h à 16h;640
LES ESSARTS LE ROI;87393280;Dimanche;2018;2018-10-14;N;N;De 16h à 20h;170
DOMONT;87276436;Samedi;2019;2019-10-12;H;H;De 6h à 10h;420
HAUSSMANN SAINT-LAZARE;87281899;JOB;2016;2016-10-04;E;E;De 10h à 16h;14666
SAINT-QUENTIN EN YVELINES;87393843;Dimanche;2017;2017-04-23;C;C;De 6h à 10h;137
PORCHEFONTAINE;87393165;Dimanche;2017;2017-04-23;C;C;Avant 6h;3
MANTES LA JOLIE;87381509;Dimanche;2018;2018-10-14;N;N;De 10h à 16h;127
EPINAY VILLETANEUSE;87271122;Samedi;2019;2019-10-12;H;H;Après 20h;1427
HAUSSMANN SAINT-LAZARE;87281899;Samedi;2016;2016-10-01;E;E;Après 20h;7880
SAINTE-GENEVIEVE DES BOIS;87545210;Samedi;2017;2017-04-22;C;C;De 16h à 20h;842
PORCHEFONTAINE;87393165;JOB;2017;2017-04-25;C;C;Avant 6h;12
MARCHEZAIS BROUE;87393470;Samedi;2018;2018-10-20;N;N;De 16h à 20h;25
EPLUCHES;87276147;Samedi;2019;2019-10-12;H;H;Après 20h;7
LE CHENAY GAGNY;87113522;Samedi;2016;2016-10-01;E;E;Après 20h;338
SAVIGNY SUR ORGE;87545236;Samedi;2017;2017-04-22;C;C;De 16h à 20h;1539
PORCHEFONTAINE;87393165;JOB;2017;2017-04-25;C;C;De 16h à 20h;297
MARCHEZAIS BROUE;87393470;Samedi;2018;2018-10-20;N;N;De 6h à 10h;5
FREPILLON;87276659;Samedi;2019;2019-10-12;H;H;De 16h à 20h;66
LE CHENAY GAGNY;87113522;Samedi;2016;2016-10-01;E;E;De 6h à 10h;782
VERSAILLES RIVE GAUCHE - CHATEAU DE VERSAILLES;87393157;JOB;2017;2017-04-25;C;C;Avant 6h;31
PORTE D'ASNIERES;87222222;JOB;2017;2017-04-25;C;C;Après 20h;1
MAULE;87381723;JOB;2018;2018-10-16;N;N;De 6h à 10h;275
GROS NOYER SAINT-PRIX;87276592;Samedi;2019;2019-10-12;H;H;Après 20h;166
LES YVRIS NOISY LE GRAND;87113803;JOB;2016;2016-10-04;E;E;De 16h à 20h;353
VERSAILLES RIVE GAUCHE - CHATEAU DE VERSAILLES;87393157;JOB;2017;2017-04-25;C;C;De 16h à 20h;5864
SAINT-GRATIEN;87276170;Samedi;2017;2017-04-22;C;C;De 10h à 16h;1147
MEUDON;87393108;Dimanche;2018;2018-10-14;N;N;Avant 6h;1
L'ISLE ADAM PARMAIN;87276527;Dimanche;2019;2019-10-13;H;H;Avant 6h;11
LES YVRIS NOISY LE GRAND;87113803;Samedi;2016;2016-10-01;E;E;De 10h à 16h;201
VILLENEUVE LE ROI;87545277;JOB;2017;2017-04-25;C;C;De 16h à 20h;418
SAINT-MICHEL NOTRE DAME;87547315;Samedi;2017;2017-04-22;C;C;Avant 6h;273
NEZEL AULNAY;87381731;Dimanche;2018;2018-10-14;N;N;De 16h à 20h;19
MONTSOULT MAFFLIERS;87276493;JOB;2019;2019-10-10;H;H;De 16h à 20h;681
MAGENTA;87281873;Dimanche;2016;2016-10-02;E;E;Après 20h;7605
BOIGNEVILLE;87684407;Dimanche;2019;2019-03-24;D;D;De 10h à 16h;12
SAINT-QUENTIN EN YVELINES;87393843;Dimanche;2017;2017-04-23;C;C;De 16h à 20h;462
PARIS MONTPARNASSE;87391003;Samedi;2018;2018-10-20;N;N;Après 20h;5411
NOINTEL MOURS;87276758;JOB;2019;2019-10-10;H;H;De 16h à 20h;101
NOGENT LE PERREUX;87113746;Samedi;2016;2016-10-01;E;E;De 16h à 20h;1190
BOISSISE LE ROI;87682518;JOB;2019;2019-03-26;D;D;De 6h à 10h;142
SAVIGNY SUR ORGE;87545236;JOB;2017;2017-04-25;C;C;De 16h à 20h;3538
PLAISIR LES CLAYES;87393629;Dimanche;2018;2018-10-14;N;N;De 6h à 10h;59
PERSAN BEAUMONT;87276469;Dimanche;2019;2019-10-13;H;H;Avant 6h;108
NOISY LE SEC;87113217;Dimanche;2016;2016-10-02;E;E;De 16h à 20h;4272
BOUSSY SAINT-ANTOINE;87682138;Dimanche;2019;2019-03-24;D;D;Avant 6h;44
SAVIGNY SUR ORGE;87545236;Samedi;2017;2017-04-22;C;C;Avant 6h;136
SAINT-QUENTIN EN YVELINES;87393843;Dimanche;2018;2018-10-14;N;N;Avant 6h;1
PONTOISE;87276139;Dimanche;2019;2019-10-13;H;H;Après 20h;402
OZOIR LA FERRIERE;87116020;Dimanche;2016;2016-10-02;E;E;Avant 6h;16
BOUSSY SAINT-ANTOINE;87682138;Samedi;2019;2019-03-23;D;D;Après 20h;527
VAUBOYEN;87393538;Samedi;2017;2017-04-22;C;C;De 16h à 20h;42
TACOIGNIERES RICHEBOURG;87393454;JOB;2018;2018-10-16;N;N;De 16h à 20h;28
PRECY SUR OISE;87276410;JOB;2019;2019-10-10;H;H;Après 20h;2
ROSNY BOIS PERRIER;87113696;JOB;2016;2016-10-04;E;E;De 6h à 10h;3158
BOUTIGNY;87681478;Samedi;2019;2019-03-23;D;D;Avant 6h;3
VIROFLAY RIVE GAUCHE;87393215;Dimanche;2017;2017-04-23;C;C;De 6h à 10h;133
TRAPPES;87393835;JOB;2018;2018-10-18;N;N;De 16h à 20h;115
PRECY SUR OISE;87276410;JOB;2019;2019-10-10;H;H;De 16h à 20h;22
ROSNY SOUS BOIS;87113704;JOB;2016;2016-10-04;E;E;Après 20h;373
CESSON;87682161;Dimanche;2019;2019-03-24;D;D;De 16h à 20h;385
VITRY SUR SEINE;87545293;Dimanche;2017;2017-04-23;C;C;Après 20h;375
VILLEPREUX LES CLAYES;87393413;Dimanche;2018;2018-10-14;N;N;Après 20h;93
SAINT-DENIS;87271015;Samedi;2019;2019-10-12;H;H;Avant 6h;437
VAL DE FONTENAY;87113712;Dimanche;2016;2016-10-02;E;E;De 6h à 10h;915
EVRY COURCOURONNES CENTRE;87681387;Dimanche;2019;2019-03-24;D;D;De 16h à 20h;2059
VITRY SUR SEINE;87545293;JOB;2017;2017-04-25;C;C;De 6h à 10h;3421
CHANGIS SAINT-JEAN;87116509;JOB;2019;2019-05-21;P;P;Après 20h;0
SAINT-LEU LA FORET;87276600;Dimanche;2019;2019-10-13;H;H;De 6h à 10h;180
VAL DE FONTENAY;87113712;Samedi;2016;2016-10-01;E;E;De 16h à 20h;4615
GRIGNY CENTRE;87681379;Samedi;2019;2019-03-23;D;D;Avant 6h;131
VITRY SUR SEINE;87545293;Samedi;2017;2017-04-22;C;C;Avant 6h;65
CHANGIS SAINT-JEAN;87116509;Samedi;2019;2019-05-11;P;P;Avant 6h;14
SAINT-OUEN L'AUMONE;87276105;Dimanche;2019;2019-10-13;H;H;De 6h à 10h;176
BORAN SUR OISE;87276444;JOB;2019;2019-10-10;H;H;De 6h à 10h;30
JUVISY;87545244;JOB;2019;2019-03-26;D;D;Avant 6h;494
BRUNOY;87682120;Samedi;2019;2019-03-23;D;D;De 16h à 20h;1137
COULOMMIERS;87116301;Dimanche;2019;2019-05-12;P;P;De 6h à 10h;0
SARCELLES SAINT-BRICE;87276386;Dimanche;2019;2019-10-13;H;H;De 6h à 10h;535
BORAN SUR OISE;87276444;Samedi;2019;2019-10-12;H;H;Après 20h;2
LE MEE;87682179;Dimanche;2019;2019-03-24;D;D;De 16h à 20h;706
CESSON;87682161;Dimanche;2019;2019-03-24;D;D;De 10h à 16h;503
COULOMMIERS;87116301;Samedi;2019;2019-05-11;P;P;De 6h à 10h;3
SARCELLES SAINT-BRICE;87276386;Samedi;2019;2019-10-12;H;H;De 6h à 10h;1151
CHAMPAGNE SUR OISE;87276519;Dimanche;2019;2019-10-13;H;H;Après 20h;17
LE MEE;87682179;JOB;2019;2019-03-26;D;D;De 16h à 20h;695
CHANTILLY GOUVIEUX;87276113;Samedi;2019;2019-03-23;D;D;Après 20h;29
ESBLY;87116327;Samedi;2019;2019-05-11;P;P;De 10h à 16h;139
SEUGY;87272039;JOB;2019;2019-10-10;H;H;De 16h à 20h;28
DOMONT;87276436;JOB;2019;2019-10-10;H;H;De 10h à 16h;1250
LES NOUES;87276238;Samedi;2019;2019-03-23;D;D;Après 20h;129
CHATELET LES HALLES;87758607;Dimanche;2019;2019-03-24;D;D;De 10h à 16h;9102
FAREMOUTIERS POMMEUSE;87116277;Samedi;2019;2019-03-15;P;P;Après 20h;12
VALMONDOIS;87276535;JOB;2019;2019-10-10;H;H;De 10h à 16h;415
ENGHIEN LES BAINS;87276022;Samedi;2019;2019-10-12;H;H;De 16h à 20h;2324
LIEUSAINT MOISSY;87682153;JOB;2019;2019-03-26;D;D;De 10h à 16h;2565
GARGES SARCELLES;87276196;Dimanche;2019;2019-03-24;D;D;Après 20h;1790
GUERARD LA CELLE SUR MORIN;87116269;Samedi;2019;2019-03-15;P;P;Après 20h;1
VALMONDOIS;87276535;Samedi;2019;2019-10-12;H;H;Avant 6h;6
ERMONT EAUBONNE;87276055;JOB;2019;2019-10-10;H;H;Après 20h;1486
MAISONS-ALFORT ALFORTVILLE;87681155;JOB;2019;2019-03-26;D;D;De 6h à 10h;9514
GRAND BOURG;87681353;Samedi;2019;2019-03-23;D;D;De 16h à 20h;83
ISLES ARMENTIERES CONGIS;87116616;Dimanche;2019;2019-05-12;P;P;De 16h à 20h;42
VAUCELLES;87276626;JOB;2019;2019-10-10;H;H;De 6h à 10h;642
ERMONT HALTE;87276584;JOB;2019;2019-10-10;H;H;De 6h à 10h;1131
MAISONS-ALFORT ALFORTVILLE;87681155;Samedi;2019;2019-03-23;D;D;De 16h à 20h;4494
GRIGNY CENTRE;87681379;Dimanche;2019;2019-03-24;D;D;Avant 6h;113
ISLES ARMENTIERES CONGIS;87116616;Dimanche;2019;2019-05-19;P;P;De 6h à 10h;5
VIARMES;87276568;Dimanche;2019;2019-10-13;H;H;De 16h à 20h;95
FRANCONVILLE LE PLESSIS BOUCHARD;87276071;JOB;2019;2019-10-10;H;H;De 16h à 20h;825
MONTGERON CROSNE;87682104;Samedi;2019;2019-03-23;D;D;Avant 6h;59
GRIGNY CENTRE;87681379;Samedi;2019;2019-03-23;D;D;Après 20h;904
JOUY SUR MORIN MONUMENT;87430884;Samedi;2019;2019-05-11;P;P;De 10h à 16h;15
ASNIERES SUR SEINE;87381137;Dimanche;2019;2019-03-17;J;J4;De 16h à 20h;1245
GROS NOYER SAINT-PRIX;87276592;Dimanche;2019;2019-10-13;H;H;De 16h à 20h;336
ORRY LA VILLE COYE LA FORET;87276279;JOB;2019;2019-03-26;D;D;Après 20h;47
JUVISY;87545244;Samedi;2019;2019-03-23;D;D;De 6h à 10h;8868
LA FERTE GAUCHER CENTRE;87430819;JOB;2019;2019-05-14;P;P;De 10h à 16h;2
BOIS COLOMBES;87381079;Samedi;2019;2019-03-16;J;J4;De 6h à 10h;1055
GROS NOYER SAINT-PRIX;87276592;JOB;2019;2019-10-10;H;H;De 16h à 20h;562
PARIS GARE DE LYON;87686030;JOB;2019;2019-03-26;D;D;De 16h à 20h;53853
LE BRAS DE FER - EVRY GENOPOLE;87681395;Dimanche;2019;2019-03-24;D;D;Avant 6h;65
LA FERTE SOUS JOUARRE;87116517;Dimanche;2019;2019-05-12;P;P;De 6h à 10h;175
COLOMBES;87381087;Dimanche;2019;2019-03-17;J;J4;De 16h à 20h;1285
GROSLAY;87276360;JOB;2019;2019-10-10;H;H;Avant 6h;62
PIERREFITTE STAINS;87271163;Samedi;2019;2019-03-23;D;D;Avant 6h;251
LE COUDRAY MONTCEAUX;87681635;JOB;2019;2019-03-26;D;D;Après 20h;3
LA FERTE SOUS JOUARRE;87116517;JOB;2019;2019-05-21;P;P;De 16h à 20h;25
AUBERGENVILLE ELISABETHVILLE;87386730;Dimanche;2016;2016-11-20;J;J5;Avant 6h;12
L'ISLE ADAM PARMAIN;87276527;Dimanche;2019;2019-10-13;H;H;De 10h à 16h;263
PONTHIERRY PRINGY;87682526;JOB;2019;2019-03-26;D;D;Avant 6h;21
LE COUDRAY MONTCEAUX;87681635;JOB;2019;2019-03-26;D;D;De 6h à 10h;118
LA FERTE SOUS JOUARRE;87116517;Samedi;2019;2019-05-11;P;P;Après 20h;115
AUBERGENVILLE ELISABETHVILLE;87386730;Dimanche;2016;2016-11-20;J;J5;De 10h à 16h;242
MERIEL;87276675;Dimanche;2019;2019-10-13;H;H;Après 20h;22
SAINT-DENIS;87271015;Dimanche;2019;2019-03-24;D;D;De 16h à 20h;5721
LE VERT DE MAISONS;87681247;Dimanche;2019;2019-03-24;D;D;De 16h à 20h;686
LAGNY THORIGNY;87116319;JOB;2019;2019-03-13;P;P;De 6h à 10h;3757
EPONE MEZIERES;87386763;Dimanche;2016;2016-11-20;J;J5;De 6h à 10h;56
MONTIGNY BEAUCHAMP;87276089;Samedi;2019;2019-10-12;H;H;Avant 6h;60
SAINT-DENIS;87271015;Dimanche;2019;2019-03-24;D;D;De 6h à 10h;1692
LIEUSAINT MOISSY;87682153;Samedi;2019;2019-03-23;D;D;De 16h à 20h;1692
LAGNY THORIGNY;87116319;Samedi;2019;2019-03-15;P;P;Après 20h;397
EPONE MEZIERES;87386763;Samedi;2016;2016-11-19;J;J5;De 6h à 10h;169
MONTSOULT MAFFLIERS;87276493;Samedi;2019;2019-10-12;H;H;Avant 6h;29
SAINT-FARGEAU;87682542;Dimanche;2019;2019-03-24;D;D;Après 20h;2
LOUVRES;87276253;Dimanche;2019;2019-03-24;D;D;De 10h à 16h;527
LIZY SUR OURCQ;87116632;Samedi;2019;2019-05-11;P;P;Après 20h;23
HOUILLES CARRIERES SUR SEINE;87386409;Dimanche;2016;2016-11-20;J;J5;De 6h à 10h;138
PERSAN BEAUMONT;87276469;Samedi;2019;2019-10-12;H;H;De 10h à 16h;1262
VIGNEUX SUR SEINE;87681304;JOB;2019;2019-03-26;D;D;Avant 6h;389
MALESHERBES;87684415;Dimanche;2019;2019-03-24;D;D;De 6h à 10h;96
LIZY SUR OURCQ;87116632;Samedi;2019;2019-05-11;P;P;De 6h à 10h;79
LES CLAIRIERES DE VERNEUIL;87386664;Samedi;2016;2016-11-19;J;J5;De 16h à 20h;77
PIERRELAYE;87276097;Dimanche;2019;2019-10-13;H;H;Avant 6h;13
VILLENEUVE TRIAGE;87681809;Dimanche;2019;2019-03-24;D;D;De 6h à 10h;169
ORANGIS BOIS DE L'EPINE;87681346;Dimanche;2019;2019-03-24;D;D;Avant 6h;17
LONGUEVILLE;87116137;JOB;2019;2019-05-14;P;P;Avant 6h;102
POISSY;87386573;Samedi;2016;2016-11-19;J;J5;De 10h à 16h;1412
PONT PETIT;87276154;Dimanche;2019;2019-10-13;H;H;De 6h à 10h;12
VILLENEUVE TRIAGE;87681809;JOB;2019;2019-03-26;D;D;De 10h à 16h;595
PARIS NORD;87271031;Dimanche;2019;2019-03-24;D;D;De 6h à 10h;4719
MONTRY CONDE;87116400;Dimanche;2019;2019-05-12;P;P;Avant 6h;0
VERNOUILLET VERNEUIL;87386656;Samedi;2016;2016-11-19;J;J5;Avant 6h;26
PONTOISE;87276139;JOB;2019;2019-10-10;H;H;Avant 6h;115
GAGNY;87113514;JOB;2016;2016-10-04;E;E;Après 20h;396
RIS ORANGIS;87681338;Samedi;2019;2019-03-23;D;D;Après 20h;182
MORMANT;87116087;JOB;2019;2019-05-16;P;P;De 10h à 16h;151
ANDRESY;87381491;JOB;2018;2018-01-23;J;J6;Avant 6h;11
PONTOISE;87276139;Samedi;2019;2019-10-12;H;H;Après 20h;601
GAGNY;87113514;Samedi;2016;2016-10-01;E;E;Avant 6h;83
RIS ORANGIS;87681338;Samedi;2019;2019-03-23;D;D;Avant 6h;33
MORMANT;87116087;Samedi;2019;2019-05-11;P;P;Après 20h;14
CHARS;87381194;Dimanche;2016;2016-11-20;J;J6;De 6h à 10h;4
PRECY SUR OISE;87276410;Dimanche;2019;2019-10-13;H;H;De 16h à 20h;12
LE CHENAY GAGNY;87113522;Dimanche;2016;2016-10-02;E;E;Avant 6h;33
SAINT-FARGEAU;87682542;Dimanche;2019;2019-03-24;D;D;De 6h à 10h;5
MORTCERF;87116244;Dimanche;2019;2019-03-16;P;P;Après 20h;5
CHARS;87381194;JOB;2018;2018-01-23;J;J6;De 10h à 16h;46
SAINT-OUEN L'AUMONE;87276105;JOB;2019;2019-10-10;H;H;De 16h à 20h;629
LE CHENAY GAGNY;87113522;JOB;2016;2016-10-04;E;E;De 10h à 16h;1104
SURVILLIERS FOSSES;87276261;Dimanche;2019;2019-03-24;D;D;De 6h à 10h;188
NOGENT L'ARTAUD CHARLY;87116566;Samedi;2019;2019-05-11;P;P;De 10h à 16h;94
GISORS;87381244;Dimanche;2016;2016-11-20;J;J6;De 16h à 20h;106
SAINT-OUEN L'AUMONE LIESSE;87337980;Dimanche;2019;2019-10-13;H;H;Avant 6h;10
LE CHENAY GAGNY;87113522;Samedi;2016;2016-10-01;E;E;Avant 6h;78
VILLENEUVE SAINT-GEORGES;87681825;Samedi;2019;2019-03-23;D;D;Avant 6h;377
PARIS EST;87113001;JOB;2019;2019-03-13;P;P;De 16h à 20h;17858
GISORS;87381244;JOB;2018;2018-01-23;J;J6;De 6h à 10h;583
SAINT-OUEN L'AUMONE LIESSE;87337980;Samedi;2019;2019-10-12;H;H;De 6h à 10h;158
LES YVRIS NOISY LE GRAND;87113803;JOB;2016;2016-10-04;E;E;De 10h à 16h;239
VIRY CHATILLON;87681312;Dimanche;2019;2019-03-24;D;D;De 16h à 20h;1000
SAINT-REMY LA VANNE;87116376;JOB;2019;2019-05-14;P;P;De 6h à 10h;8
GISORS;87381244;Samedi;2016;2016-11-19;J;J6;De 6h à 10h;70
SARCELLES SAINT-BRICE;87276386;JOB;2019;2019-10-10;H;H;De 6h à 10h;5337
NOGENT LE PERREUX;87113746;Dimanche;2016;2016-10-02;E;E;Avant 6h;23
VIRY CHATILLON;87681312;Samedi;2019;2019-03-23;D;D;De 10h à 16h;1352
SAINTE-COLOMBE SEPTVEILLES;87116178;Samedi;2019;2019-05-11;P;P;De 10h à 16h;37
JUZIERS;87381558;JOB;2018;2018-01-23;J;J6;De 10h à 16h;92
SEUGY;87272039;Dimanche;2019;2019-10-13;H;H;De 16h à 20h;32
ROSNY BOIS PERRIER;87113696;Samedi;2016;2016-10-01;E;E;De 16h à 20h;3751
CHELLES GOURNAY;87116111;Dimanche;2016;2016-10-02;E;E;Après 20h;382
TOURNAN;87116210;Samedi;2019;2019-03-15;P;P;De 10h à 16h;334
LE STADE;87381095;Samedi;2016;2016-11-19;J;J6;Après 20h;19
VAUCELLES;87276626;JOB;2019;2019-10-10;H;H;De 16h à 20h;181
TOURNAN;87116210;Dimanche;2016;2016-10-02;E;E;Après 20h;62
EMERAINVILLE PONTAULT COMBAULT;87116046;Dimanche;2016;2016-10-02;E;E;De 6h à 10h;386
VAIRES TORCY;87116293;JOB;2019;2019-03-13;P;P;De 10h à 16h;856
MAURECOURT;87381483;JOB;2018;2018-01-23;J;J6;De 6h à 10h;372
VAUCELLES;87276626;Samedi;2019;2019-10-12;H;H;De 6h à 10h;124
TOURNAN;87116210;Samedi;2016;2016-10-01;E;E;De 6h à 10h;171
HAUSSMANN SAINT-LAZARE;87281899;JOB;2016;2016-10-04;E;E;Après 20h;10651
VERNEUIL L'ETANG;87116079;Dimanche;2019;2019-05-12;P;P;De 16h à 20h;197
MEULAN HARDRICOURT;87381830;Samedi;2016;2016-11-19;J;J6;De 16h à 20h;113
ARGENTEUIL;87381848;JOB;2019;2019-03-14;J;J4;Avant 6h;347
VAL DE FONTENAY;87113712;JOB;2016;2016-10-04;E;E;De 6h à 10h;8763
LE RAINCY VILLEMOMBLE MONTFERMEIL;87113472;Dimanche;2016;2016-10-02;E;E;De 16h à 20h;1938
BOIS LE ROI;87682203;Dimanche;2017;2017-03-12;R;R;De 16h à 20h;237
THUN LE PARADIS;87381822;Dimanche;2016;2016-11-20;J;J6;De 16h à 20h;42
ARGENTEUIL;87381848;JOB;2019;2019-03-14;J;J4;De 6h à 10h;3441
BORAN SUR OISE;87276444;Dimanche;2019;2019-10-13;H;H;De 16h à 20h;9
LES BOULLEREAUX CHAMPIGNY;87113779;JOB;2016;2016-10-04;E;E;Avant 6h;139
DORDIVES;87684233;Dimanche;2017;2017-03-12;R;R;Après 20h;4
TRIEL SUR SEINE;87381806;Samedi;2016;2016-11-19;J;J6;Avant 6h;8
ASNIERES SUR SEINE;87381137;Dimanche;2019;2019-03-17;J;J4;De 6h à 10h;436
BORAN SUR OISE;87276444;Dimanche;2019;2019-10-13;H;H;De 6h à 10h;2
LES YVRIS NOISY LE GRAND;87113803;Dimanche;2016;2016-10-02;E;E;De 6h à 10h;54
DORDIVES;87684233;JOB;2017;2017-03-07;R;R;De 6h à 10h;58
VAUX SUR SEINE;87381814;Dimanche;2016;2016-11-20;J;J6;De 6h à 10h;19
COLOMBES;87381087;Samedi;2019;2019-03-16;J;J4;Avant 6h;87
BOUFFEMONT MOISSELLES;87276485;JOB;2019;2019-10-10;H;H;Avant 6h;42
LES YVRIS NOISY LE GRAND;87113803;Samedi;2016;2016-10-01;E;E;De 16h à 20h;157
FONTAINE LE PORT;87682427;Samedi;2017;2017-03-11;R;R;De 16h à 20h;14
VAUX SUR SEINE;87381814;JOB;2018;2018-01-23;J;J6;De 10h à 16h;102
PARIS SAINT-LAZARE;87384008;Dimanche;2019;2019-03-17;J;J4;De 16h à 20h;6418
BOUFFEMONT MOISSELLES;87276485;JOB;2019;2019-10-10;H;H;De 16h à 20h;326
