TYPE;STATUT;ADRESSE;ARRONDISSEMENT;HORAIRE;ACCES_PMR;RELAIS_BEBE;URL_FICHE_EQUIPEMENT;geo_shape;geo_point_2d;gestionnaire;source;complement_adresse
SANISETTE;;283  RUE DE CHARENTON;75012;6 h - 1 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.393533357001098, 48.83473828707719]]}";48.8347382871,2.393533357;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;PARC DES BUTTES CHAUMONT;75019;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/parc-des-buttes-chaumont-1757;"{""type"": ""MultiPoint"", ""coordinates"": [[2.380790072781452, 48.876855458646126]]}";48.8768554586,2.38079007278;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;face au 200 RUE DE LA CONVENTION;75015;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.296801972420026, 48.83718929817781]]}";48.8371892982,2.29680197242;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;9  BOULEVARD NEY;75018;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.341642000883749, 48.89775890686294]]}";48.8977589069,2.34164200088;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;118  BOULEVARD DE CHARONNE;75020;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.395955166955249, 48.8547611226117]]}";48.8547611226,2.39595516696;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;21  RUE D AMSTERDAM;;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.327036875810606, 48.877605646896434]]}";48.8776056469,2.32703687581;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;61  BOULEVARD DE LA VILLETTE;75010;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.372183544560666, 48.87619604525084]]}";48.8761960453,2.37218354456;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;8  RUE DE LYON;75012;6 h - 1 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.37177589149407, 48.84745150202467]]}";48.847451502,2.37177589149;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;BOIS DE BOULOGNE - PARC DE BAGATELLE - ORANGERIE;75016;Voir fiche équipement;Non;Oui;https://www.paris.fr/equipements/parc-de-bagatelle-1808;"{""type"": ""MultiPoint"", ""coordinates"": [[2.245718549831693, 48.86844303067456]]}";48.8684430307,2.24571854983;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE SEVERINE;75020;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/square-severine-1776;"{""type"": ""MultiPoint"", ""coordinates"": [[2.409769452973536, 48.865186754205176]]}";48.8651867542,2.40976945297;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;JARDINS DU TROCADERO;75016;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/jardins-du-trocadero-1789;"{""type"": ""MultiPoint"", ""coordinates"": [[2.289051200983526, 48.862588523356806]]}";48.8625885234,2.28905120098;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;PARC DES BUTTES CHAUMONT;75019;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/parc-des-buttes-chaumont-1757;"{""type"": ""MultiPoint"", ""coordinates"": [[2.387309056086508, 48.88106418436492]]}";48.8810641844,2.38730905609;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;opposé au 22 BOULEVARD DES BATIGNOLLES;75017;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.325230210633042, 48.88309755113287]]}";48.8830975511,2.32523021063;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;1  RUE BELGRAND;75020;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.399823703089333, 48.864920416418464]]}";48.8649204164,2.39982370309;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;75  BOULEVARD SAINT GERMAIN;;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.342803068261682, 48.851388278836424]]}";48.8513882788,2.34280306826;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;JARDIN DU CHAMPS DE MARS;;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.300536612101094, 48.8548917342077]]}";48.8548917342,2.3005366121;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;18  RUE ERARD;75012;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.384916436097444, 48.845592298253614]]}";48.8455922983,2.3849164361;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;63  AVENUE DU GENERAL LECLERC;75014;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.327979589558433, 48.82896483276907]]}";48.8289648328,2.32797958956;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;68  RUE DE LA PROCESSION;75015;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.309823199313869, 48.836413614647896]]}";48.8364136146,2.30982319931;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;RUE ROBERT BLACHE;75010;6 h - 1 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.363990501903871, 48.87701431314924]]}";48.8770143131,2.3639905019;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE DU CARDINAL WYSZINSKI;75014;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/square-du-cardinal-wyszynski-2549;"{""type"": ""MultiPoint"", ""coordinates"": [[2.316402806531694, 48.83654537380638]]}";48.8365453738,2.31640280653;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE FRANCIS LEMARQUE;75011;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/square-francis-lemarque-2844;"{""type"": ""MultiPoint"", ""coordinates"": [[2.376699589913922, 48.85600860589478]]}";48.8560086059,2.37669958991;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;JARDIN ILAN HALIMI (ANC. RUE DE FECAMP - MICHEL BIZOT);75012;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/jardin-ilan-halimi-2595;"{""type"": ""MultiPoint"", ""coordinates"": [[2.401190946770578, 48.83625106997376]]}";48.83625107,2.40119094677;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;150  RUE DE LA CONVENTION;75015;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.291457980262013, 48.839418441383394]]}";48.8394184414,2.29145798026;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;RUE DU THEATRE;75015;6 h - 1 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.287920080193913, 48.8490352798541]]}";48.8490352799,2.28792008019;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;face au 2 RUE AUBRY LE BOUCHER;;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.350397746470584, 48.86021286930935]]}";48.8602128693,2.35039774647;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;PLACE DU COLONEL FABIEN;75010;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.37008389883369, 48.87798177436245]]}";48.8779817744,2.37008389883;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;12  BOULEVARD DE BERCY;75012;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.378218628043352, 48.839621340961756]]}";48.839621341,2.37821862804;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;82  BOULEVARD BRUNE;75014;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.315807289747573, 48.82524477075133]]}";48.8252447708,2.31580728975;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;BOIS DE BOULOGNE - PARC DE BAGATELLE - GRILLE D'HONNEUR;75016;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/parc-de-bagatelle-1808;"{""type"": ""MultiPoint"", ""coordinates"": [[2.248019578481179, 48.86883301602136]]}";48.868833016,2.24801957848;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
URINOIR;;JARDIN TINO ROSSI - MUSEE DE LA SCULPTURE EN PLEIN AIR;75005;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/jardin-tino-rossi-1786;"{""type"": ""MultiPoint"", ""coordinates"": [[2.360430216680337, 48.8476257789993]]}";48.847625779,2.36043021668;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;92102  RUE BLOMET;75015;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.300280980817689, 48.84090598651907]]}";48.8409059865,2.30028098082;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;2  SQUARE LAMARTINE;75016;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.275158169830334, 48.86517142314817]]}";48.8651714231,2.27515816983;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;AVENUE DE LA PORTE DE CLIGNANCOURT;75018;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.344441605047737, 48.9011330331849]]}";48.9011330332,2.34444160505;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;213  RUE DE BELLEVILLE;75019;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.394776616457134, 48.87544598661789]]}";48.8754459866,2.39477661646;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;1  RUE DE BUZENVAL;75020;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.402583928887361, 48.84910044336136]]}";48.8491004434,2.40258392889;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;9  COURS DE VINCENNES;75020;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.400031592781938, 48.84826364818255]]}";48.8482636482,2.40003159278;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;15  BOULEVARD SAINT DENIS;;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.353502085687314, 48.869408298985206]]}";48.869408299,2.35350208569;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;face au 40 AVENUE REILLE;75014;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.338538930462, 48.82444207894634]]}";48.8244420789,2.33853893046;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE EMMANUEL FLEURY;75020;Voir fiche équipement;Non;Oui;https://www.paris.fr/equipements/square-emmanuel-fleury-2720;"{""type"": ""MultiPoint"", ""coordinates"": [[2.411264956080894, 48.8708129956025]]}";48.8708129956,2.41126495608;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;face au 19  RUE LEON LHERMITTE;75015;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.297810540412148, 48.84286484165984]]}";48.8428648417,2.29781054041;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;1  PLACE VIOLET;75015;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.290479546332364, 48.84479730746867]]}";48.8447973075,2.29047954633;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;2  RUE MONTCALM;75018;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.335221479388062, 48.89178882470802]]}";48.8917888247,2.33522147939;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;opposé au 94 RUE JEAN HENRI FABRE;75018;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.335537439363272, 48.901061167312136]]}";48.9010611673,2.33553743936;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;face au 73 BOULEVARD SAINT MICHEL;;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.340044296677426, 48.84612923935423]]}";48.8461292394,2.34004429668;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;COURS LA REINE;;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.318088034663091, 48.86514883797138]]}";48.865148838,2.31808803466;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;2  RUE DES ECLUSES SAINT MARTIN;75010;6 h - 1 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.368177603725198, 48.876238731757724]]}";48.8762387318,2.36817760373;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;6  AVENUE COURTELINE;75012;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.411265473129769, 48.844093326334296]]}";48.8440933263,2.41126547313;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;JARDIN TINO ROSSI - MUSEE DE LA SCULPTURE EN PLEIN AIR;75005;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/jardin-tino-rossi-1786;"{""type"": ""MultiPoint"", ""coordinates"": [[2.359133660382075, 48.84824348066088]]}";48.8482434807,2.35913366038;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;face au 121 RUE DES PYRENEES;75020;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.404517268525465, 48.85704901565088]]}";48.8570490157,2.40451726853;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;90  COURS DE VINCENNES;75012;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.407478775285201, 48.8471076974426]]}";48.8471076974,2.40747877529;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;JARDIN DURANTON;75015;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/square-duranton-2534;"{""type"": ""MultiPoint"", ""coordinates"": [[2.285555470390217, 48.84127765140588]]}";48.8412776514,2.28555547039;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;JARDIN DES SERRES D'AUTEUIL;75016;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/square-du-tchad-2622;"{""type"": ""MultiPoint"", ""coordinates"": [[2.252823769625865, 48.84600296930212]]}";48.8460029693,2.25282376963;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;QUAI DE L HOTEL DE VILLE;;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.356023599656361, 48.854150671810245]]}";48.8541506718,2.35602359966;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;face au 4 AVENUE DE MESSINE;;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.315115171552737, 48.87541798841174]]}";48.8754179884,2.31511517155;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;PARC DE BELLEVILLE;75020;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/jardin-des-couronnes-2748;"{""type"": ""MultiPoint"", ""coordinates"": [[2.384968927744539, 48.87154116321315]]}";48.8715411632,2.38496892774;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
WC PUBLICS PERMANENTS;;Sous le pont Louis Philippe;75004;;Non;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.354644393586068, 48.85420227463654]]}";48.8542022746,2.35464439359;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;9  QUAI LOUIS BLERIOT;75016;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.277890989978299, 48.85083039519224]]}";48.8508303952,2.27789098998;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;220  BOULEVARD DE LA VILLETTE;75019;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.367381050280597, 48.88425702092837]]}";48.8842570209,2.36738105028;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;8  PLACE LEON BLUM;75011;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.380242666953603, 48.85831317893598]]}";48.8583131789,2.38024266695;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;face au 297 BOULEVARD RASPAIL;75014;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.332118769771474, 48.83481048849861]]}";48.8348104885,2.33211876977;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;JARDIN DU MOULIN DE LA POINTE;75013;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/jardin-du-monument-aux-meres-francaises-2564;"{""type"": ""MultiPoint"", ""coordinates"": [[2.356788716578499, 48.82101412751667]]}";48.8210141275,2.35678871658;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;PARC DES BUTTES CHAUMONT;75019;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/parc-des-buttes-chaumont-1757;"{""type"": ""MultiPoint"", ""coordinates"": [[2.379927468657875, 48.878124294408764]]}";48.8781242944,2.37992746866;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;JARDIN D'EOLE - AIRE DE JEUX;75018;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/jardin-francoise-helene-jourda-ex-20-rue-du-departement-18075;"{""type"": ""MultiPoint"", ""coordinates"": [[2.366157108818243, 48.888348037389356]]}";48.8883480374,2.36615710882;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
WC PUBLICS PERMANENTS;;Parc Rives de Seine;75001;10h à 22h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.344286199307675, 48.85785376524151]]}";48.8578537652,2.34428619931;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;face au 196 BOULEVARD DE LA VILLETTE;75019;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.370336342149233, 48.882213723425714]]}";48.8822137234,2.37033634215;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;105  QUAI DE VALMY;75010;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.362733834933867, 48.87459203532375]]}";48.8745920353,2.36273383493;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;164  BOULEVARD VOLTAIRE;75011;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.38355339725316, 48.85564376523424]]}";48.8556437652,2.38355339725;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;JARDIN DEBERGUE-RENDEZ-VOUS;75012;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/jardin-debergue-rendez-vous-2848;"{""type"": ""MultiPoint"", ""coordinates"": [[2.403911070709572, 48.84657173098482]]}";48.846571731,2.40391107071;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;JARDIN DE LA RUE GINETTE NEVEU;75018;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/jardin-de-la-rue-ginette-neveu-2654;"{""type"": ""MultiPoint"", ""coordinates"": [[2.345035089551902, 48.900016901607415]]}";48.9000169016,2.34503508955;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;PARC MONCEAU;75008;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/parc-monceau-1804;"{""type"": ""MultiPoint"", ""coordinates"": [[2.309077189142378, 48.88027485340873]]}";48.8802748534,2.30907718914;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE JULES VERNE;75011;Voir fiche équipement;Oui;Oui;https://www.paris.fr/equipements/square-jules-verne-2841;"{""type"": ""MultiPoint"", ""coordinates"": [[2.375293804571365, 48.87001971632358]]}";48.8700197163,2.37529380457;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;face au 1 AVENUE EMILE ET ARMAND MASSARD;75017;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.297570046469314, 48.88888267432093]]}";48.8888826743,2.29757004647;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;RUE D ARCOLE;;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.3492432036278, 48.853812057284806]]}";48.8538120573,2.34924320363;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;opposé au 16 PLACE DE LA NATION;75012;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.395482550580248, 48.84744480307578]]}";48.8474448031,2.39548255058;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE LOUIS XIII;75004;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/square-louis-xiii-36;"{""type"": ""MultiPoint"", ""coordinates"": [[2.365276631815183, 48.85522108368081]]}";48.8552210837,2.36527663182;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;PARC DE PASSY;75016;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/parc-de-passy-2625;"{""type"": ""MultiPoint"", ""coordinates"": [[2.2829801125761, 48.8553646405576]]}";48.8553646406,2.28298011258;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;JARDIN DU 122 RUE DES POISSONNIERS;75018;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/jardin-122-rue-des-poissonniers-17468;"{""type"": ""MultiPoint"", ""coordinates"": [[2.353273863532805, 48.89500623115916]]}";48.8950062312,2.35327386353;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE ALEX BISCARRE;75009;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/square-alex-biscarre-2464;"{""type"": ""MultiPoint"", ""coordinates"": [[2.336728381553657, 48.87858749857325]]}";48.8785874986,2.33672838155;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
